text,label
"Eine ehemalige Welsh amateur boxing boxer hat gesagt, dass she turned professional, weil sie ne hat guss",0
Sheffield United hat-trick from Ethan Ebanks-Landell was the first goal to score in injury-time.,0
A takeaway has been shut down following the death of a teenager in a car crash.,1
"Nigeria's anti-slavery commissioner says it is a main priority to tackle the problem of slavery, the first independent anti-slavery",1
"Stormont is located in the city centre, so you can call on your colleagues to help you.",1
Facebook accounts belonging to convicted child sex offenders have been uncovered by the BBC.,1
A Westminster aide has been charged with rape after an attack at the Houses of Parliament in Kent.,1
Four Israelis have been charged over the beating of an Eritrean migrant who was mistaken for a gunman during,1
Bury and Resurgent Bury beat Coventry in a 2-1 victory at home to take another step away from the League,0
"began, and the stars are out watching the tennis - wearing smiles, sunglasses and serious looks on their faces.",0
Fifa has suggested that the World Cup in Qatar should be held in November and December.,1
John Coleman krittt Accrington Stanley manager John Coleman. John Coleman criticise Accrington Stanley manager John,0
Bangladesh's toddler is returning to her home after successful surgery on her pelvis in Australia.,1
Kylie Minogue's fiance said she won't get married until same-sex marriage becomes legal,1
"a cat which visits a supermarket every day, has to ask people to stop feeding his pet because he was putting on weight",0
UKIP's former chairwoman says she has given up hope of becoming the party's next leader - but insists she will not,1
China's Long Qingquan lifted a combined world record of 307 kg to win gold in the men's 56kg weight,0
neigerian army says that one of the abducted Chibok schoolgirls has been found along with her six-month-,0
Ticket offices will start closing on the London Underground later in a move that has caused past strikes.,0
"hen party, the bride-to-be had to be rescued by the RNLI.",0
A new aerospace museum has been set up to attract visitors to Bristol and Filton Airfield.,1
Crofting Commission has reiterated he will not stand down amid public dispute over common grazings.,0
Minister for refugees Richard Harrington has refused to tell MPs how many Syrian refugees are in Britain.,0
"Eine recruitment agency wurde kritisiert dafür, dass sie nur für ""attractive women"" advertising jobs für ""attractive women""",0
Garvey is expected to be ruled out for surgery following a neck injury in the summer.,1
"A few years later, Henry V met the French at Shrewsbury and gave his famous victory to the French at Agincourt.",1
Thai police say they have charged the boyfriend of a pregnant woman in a scooter accident.,1
"A charge for plastic bags in England has been put in place by an administration firm, according to a spokesman.",1
"Niemand hat gesehen, wie dies kommen würde, die gekommen wäre.",0
Manchester's police have been banned from the city's main alleyways for two weeks.,1
Zlatan Ibrahimovic will join the club at the end of this season. He was ruled out for two seasons in the club',1
"Paddy McCourt hat die Liga Two side Luton Town durch gegenseitigen Einverständnis verlassen, um dort dort zu kehr",0
There is one thing the political parties are agreeing that they have to be voted on.,1
"Manchester City have rejected a £18m bid for Jonny Evans, the club's manager said.",1
"I don't think it's worth mentioning that Labour are still in power after the assembly election, I think it will have some un",1
Mercedes is preparing to take over as technical boss of Mercedes on the day of their second season.,1
"Zika vaccine has been tested for human use in the last two weeks, according to BBC News.",1
"Der push, um mehr Wohnhäuser für rent im Bereich der Sozialwohnungen zu schaffen, erhält weitere £5.8m in Welsh government",0
A 15-year-old man died in a car crash on the Dorset road on Friday.,1
"A man has been jailed for grooming a 12-year-old girl on facebook, peddling a girl he went",0
fees could be imposed in Wales under proposals from two backbnch Labour AMs.,0
"Irn Bru's sugar is to be halved, according to regulators.",1
"Boris Johnson's wife is a ""stupid"" man, according to police.",1
"Wolves have announced Ryan Bailey, Jordan Cox and Mitchell Dodds will leave at end of their contracts.",0
Nazi SS commanders and guards at the Auschwitz death camp in Germany have been put online by the institute of national mourners.,1
A woman has been charged with covering up the death of a one-year-old girl for over a decade,1
David Beckham's plans to create a team in Miami have taken a step closer after a site for the franchise's,0
"a ""dominating bully"" who led a gang which smuggled a machine gun, semi-",0
"Mark Cavendish aims for his first Olympic Games medal, third after day one of the men's omnium.",0
"News Corp reported losses for three months to December, amid a difficult environment for print advertising.",1
have been taken to hospital in France following a series of clashes between football supporters in Marseille.,0
"Audley Harrison said the ""brutish strength"" of George Foreman and Frank Bruno has been ""stupid"".",1
Carmarthen's Guildhall is the most important building in the county's history.,1
Saudi Arabia ist ein der Hauptspieler in der Arabwelt. Das König König König Saudi Arabia ist ein der Hauptakteure.,0
"Gordon Strachan, manager of Scotland, announced he will announce two squads this week for the forthcoming friendly internationals against the Czech Republic and",0
"Ein Hearing into whether Navinder Sarao, der so genannte ""flash crash"" day trader, can be extradited to",0
"McDonald's said it would not serve the man at the drive-thru, but said it would not serve him",1
A man has described how he managed to revive a lifeless baby which was found in a bus shelter.,0
the new head protection device by former world champion John Surtees. Hamilton has been urged to change his stance on the,0
Edinburgh Edinburgh hat Edinburgh zu Edinburgh zu Edinburgh. Edinburgh hat Edinburgh zu Edinburgh.,0
Une femme a remporté l'une des meilleures occasions de l'Europe en participant à un gâteau Jennifer Lawrence,0
A40 is being inspected by councillors to ensure it is able to tackle congestion problems.,1
"A turtle, thought to be from the Gulf of Mexico, died in a car crash on the beach in the summer of 2011.",1
"M&S said it would not sell its stakes in the retailer, but said it would not sell its stakes in the retailer.",1
A World War One poster written in Welsh has sold at a Conwy county auction for £440.,0
"Wales will play Belgium in the Euro 2016 qualifier on 12 June. Chester, Dummett and Matthews will be included in the Wales",1
"Dundee's defender believes Stewart would be ""virtually impossible"" to replace.",1
Featherstone Rovers hat John Duffy zum head coach ernannt nach dem Abschied von Jon Sharp.,0
Clarke Carlisle was banned from driving for three years after being banned from driving for three years.,1
New guidance lays down guidelines on the role of cosmetic surgeons in the treatment of skin cancers.,1
"Two people die every day of a stroke, according to BBC Radio 4's BBC Radio 4's BBC Radio 4's BBC Radio",1
"Ein Whale und ein dolphin-watcher hat gesehen, wie ein Bottlenose dolphin in einer Porpoise in Aberdeen attackiert",0
Toulouse have re-signed former France international Toby Flood from Toulouse on a three-year deal.,1
Five British service personnel were killed in a helicopter crash in southern Afghanistan on Friday. A British helicopter service personnel were killed in a helicopter crash,1
